id,chapter,year,text
2020.acl-main.493.txt,7 Discussion,2020,"by evaluating spearman correlation between all pairs of words, one directly evaluates the extent to which the ordering of words j by distance to each word i is correctly predicted, a key notion of the geometric interpretation of the structural probe."
2020.acl-main.493.txt,7 Discussion,2020,future work could extend this analysis to include quantitative results on the extent of agreement with ud.
2020.acl-main.493.txt,7 Discussion,2020,"future work should explore other multilingual models like xlm and xlm-roberta (lample and conneau, 2019) and attempt to come to an understanding of the extent to which the properties we’ve discovered have causal implications for the decisions made by the model, a claim our methods cannot support."
2020.acl-main.493.txt,7 Discussion,2020,"moreover, while we quantitatively evaluate cross-lingual transfer in recovering dependency distances, we only conduct a qualitative study in the unsupervised emergence of dependency labels via t-sne."
2020.acl-main.495.txt,7 Conclusion,2020,"we encourage future work to judge model interpretability using the proposed evaluation and publicly published annotations, and explore techniques for improving faithfulness and interpretability in compositional models."
2020.acl-main.496.txt,8 Conclusion,2020,balancing performance and interpretability in deep learning models has become an increasingly important aspect of model design.
2020.acl-main.496.txt,8 Conclusion,2020,"furthermore, our method is agnostic to the underlying nature of the two objects being aligned and can therefore align disparate objects such as images and captions, enabling a wide range of future applications within nlp and beyond."
2020.acl-main.497.txt,5 Conclusion,2020,we believe that in future they can be used more directly to yield better performance gains.
2020.acl-main.5.txt,6 Conclusion,2020,annotations complement for multiwoz dataset in the future might enable dst-sc to handle the related-slot problem more effectively and further improve the joint accuracy.
2020.acl-main.50.txt,7 Conclusion and Future Work,2020,doing so would enable us to easily retarget this work to new countries and languages.
2020.acl-main.50.txt,7 Conclusion and Future Work,2020,"ideally, we would like to automatically identify such polarizing topics."
2020.acl-main.50.txt,7 Conclusion and Future Work,2020,"in future work, we plan to increase the number of topics that we use to characterize media."
2020.acl-main.50.txt,7 Conclusion and Future Work,2020,"next, we expand the discovered sets using supervised learning that is trained on the automatically discovered user clusters."
2020.acl-main.500.txt,5 Conclusion,2020,"possible future directions include a systematic study of different aspects of qg diversity (e.g., lexical and factual) and controlled diversification of individual aspects in generation."
2020.acl-main.500.txt,5 Conclusion,2020,we hope that our work will encourage further exploration of diversity-promoting qg and its evaluation.
2020.acl-main.500.txt,5 Conclusion,2020,"while diversity of generation has received significant attention in other text generation problems (e.g., dialog), we show in this paper that it is also an important and measurable dimension of quality in question generation for qa."
2020.acl-main.501.txt,7 Conclusions,2020,"a future direction is to extend this work to question answering tasks that require reasoning over multiple documents, e.g., open-domain qa."
2020.acl-main.501.txt,7 Conclusions,2020,"in addition, the findings may generalize to other tasks, e.g., corpus-level distantly-supervised relation extraction."
2020.acl-main.502.txt,6 Conclusion,2020,"through scde, we aim to encourage the development of more advanced language understanding models."
2020.acl-main.503.txt,6 Discussion,2020,"across many tasks, nlp models struggle on out-of-domain inputs."
2020.acl-main.503.txt,6 Discussion,2020,our work provides a framework to study how models can more judiciously abstain in these challenging environments.
2020.acl-main.504.txt,6 Conclusions and Future Work,2020,"in future work, we plan to explore techniques to automatically learn where to place intermediate classifiers, and what drop ratio to use for each one of them."
2020.acl-main.505.txt,4 Conclusion,2020,we will evaluate our approach on other machine comprehension tasks using dialogues as evidence documents to further verify the generalizability of this work.
2020.acl-main.506.txt,6 Conclusion,2020,we hope that this work provides a complementary picture of hypothesis assessment techniques for the field and encourages more rigorous reporting trends.
2020.acl-main.507.txt,6 Discussion,2020,"our results demonstrate the promise of our annotation framework and dataset in supporting a wide range of reading behavior analyses, as well as the feasibility of developing automated question validation tools for reading comprehension examinations for humans as exciting directions for future work."
2020.acl-main.507.txt,6 Discussion,2020,we leverage the novel structure of our annotations to develop a methodology for automatic validation of annotations and to perform detailed comparisons between human and machine reading comprehension.
2020.acl-main.508.txt,7 Conclusion,2020,"by doing so, we better understand the strengths and limitations of current commonsense reasoning models."
2020.acl-main.508.txt,7 Conclusion,2020,"more importantly, we better know about what kinds of commonsense knowledge are required to be acquired for better commonsense reasoning."
2020.acl-main.511.txt,6 Conclusion,2020,"a second field of application is debate systems, where a dataset can be of use for training a system to formulate new arguments."
2020.acl-main.511.txt,6 Conclusion,2020,the developed annotation approach is also not only limited to rate argument quality: it can easily be transferred to other questions or criteria that can be rated by comparison.
2020.acl-main.512.txt,5 Conclusion,2020,"apart from that, we also plan to design novel models to perform the related tasks of entity extraction and aspect extraction from comparative sentences."
2020.acl-main.512.txt,5 Conclusion,2020,our future work aims to improve the cpc performance further.
2020.acl-main.514.txt,6 Conclusions,2020,exploring the space of subsets of our preprocessing factors might yield more interesting combinations; we leave this for future work.
2020.acl-main.514.txt,6 Conclusions,2020,we systematically examined the role of preprocessing training corpora used to induce word representations for affect analysis.
2020.acl-main.515.txt,5 Conclusion and Future Work,2020,"although conkadi has achieved a notable performance, there is still much room to improve.1) while ats2smmi is behind our conkadi, we find mmi can effectively enhance the ats2s; hence, in the future, we plan to verify the feasibility of the re-ranking technique for knowledge-aware models.2) we will continue to promote the integration of high-quality knowledge, including more types of knowledge and a more natural integration method."
2020.acl-main.515.txt,5 Conclusion and Future Work,2020,"besides, the proposed context-knowledge fusion and flexible mode fusion can facilitate the integration of the knowledge in the conkadi."
2020.acl-main.516.txt,5 Conclusion and Future Work,2020,"in the future, we plan to extend our approach to improve the consistency of multi-turn dialogues."
2020.acl-main.518.txt,5 Conclusions,2020,"despite using gpt-2 models, our framework can be extended with other language models and similarly adopted to improve other multi-modal dialogues."
2020.acl-main.518.txt,5 Conclusions,2020,"in this work, we leverage pre-trained language models for a video-grounded dialogue task."
2020.acl-main.519.txt,6 Conclusion,2020,"in the future, we would like to explore variants of the model architecture."
2020.acl-main.52.txt,6 Conclusion,2020,"since existing methods in this field only focus on the emotion expression of target label but fail to consider the emotion of queries, the safe response problem deteriorates and hurts the content consistency."
2020.acl-main.521.txt,8 Conclusions and Discussion,2020,"additionally, we also contribute a novel technique to combine multiple openie datasets to create a high-quality dataset in a completely unsupervised manner."
2020.acl-main.521.txt,8 Conclusions and Discussion,2020,"this general observation may be of independent interest beyond openie, such as in text summarization."
2020.acl-main.523.txt,4 Conclusion,2020,"our model supports multi-class classification where the sentence and token labels can be weakly related, which indicates the potential of our model for many other real-world applications."
2020.acl-main.523.txt,4 Conclusion,2020,"using a larger amount of general domain texts to build pre-trained representations (peters et al., 2018; radford et al., 2018; devlin et al., 2019; clark et al., 2020) can complement with our model and is one of the directions that we plan to take in future work."
2020.acl-main.529.txt,6 Conclusion,2020,"to further improve the translation quality, we also incorporate an existing vicinity distribution, similar to mixup for observed examples in the training set."
2020.acl-main.53.txt,7 Conclusion,2020,"from this result, we propose that tackling dst with our proposed problem definition is a promising future research direction."
2020.acl-main.530.txt,5 Conclusions,2020,"in future work, we plan to investigate translation of other discourse phenomena that may benefit from the use of future context."
2020.acl-main.531.txt,5 Conclusion,2020,"more specifically, our approach can extract the templates from the sub-tree, which derives from the specific depth of the constituency-based parse tree."
2020.acl-main.531.txt,5 Conclusion,2020,"then, we use a transformer model to predict the soft target templates conditioned on the source text."
2020.acl-main.532.txt,4 Discussions,2020,"for future work, following the work on automatic identification of translationese (rabinovich and wintner, 2015; rubino et al., 2016), we plan to investigate the impact of tagging translationese texts inside parallel training data, such as parallel sentences collected from the web."
2020.acl-main.534.txt,5 Conclusion,2020,"in this paper, we aim to evaluate document influence from a fine-grained level by additionally considering word semantic shifts."
2020.acl-main.535.txt, 5 Conclusion ,2020,"in future work, we intend to adapt our editor module for other learning tasks with both the structured input and structured output."
2020.acl-main.535.txt, 5 Conclusion ,2020,this editor learns how to extract edits from a paraphrase pair and also when and how to apply these edits to a new input sentence.
2020.acl-main.537.txt, 6 Future work ,2020,"these promising results point to future works in (1) linearizing the speed-speedup curve; (2) extending this approach to other pre-training architectures such as xlnet (yang et al., 2019) and elmo (peters et al., 2018); (3) applying fastbert on a wider range of nlp tasks, such as named entity recognition and machine translation."
2020.acl-main.538.txt, 4 Conclusion and Future Work ,2020,"in the future, evaluation by automatically executing generated code with test cases could be a better way to assess code generation results."
2020.acl-main.538.txt, 4 Conclusion and Future Work ,2020,"it will also likely be useful to generalize our re-sampling procedures to zero-shot scenarios, where a programmer writes a library and documents it, but nobody has used it yet."
2020.acl-main.540.txt, 6 Conclusion and Future Work ,2020,"in the future, we will try to increase the robustness gains of adversarial training and consider utilizing sememes in adversarial defense model."
2020.acl-main.541.txt, 8 Conclusion ,2020,better methods are needed to solve this dataset; we show that such methods might generalize well to real-world settings.
2020.acl-main.542.txt, 6 Conclusion ,2020,"in the future, we look forward to extend cl strategy to the pretraining stage, and guide deep models like transformer from a language beginner to a language expert."
2020.acl-main.543.txt, 6 Conclusion ,2020,this suggests that models fail to capture inferential systematicity of monotonicity and its productivity.
2020.acl-main.543.txt, 6 Conclusion ,2020,we hope that our work will be useful in future research for realizing more advanced models that are capable of appropriately performing arbitrary inferences.
2020.acl-main.545.txt, 6 Conclusion and Future Work ,2020,"in the future, we will explore more diverse and advanced paraphrase expanding methods for both sentence and paragraph level qg."
2020.acl-main.545.txt, 6 Conclusion and Future Work ,2020,"moreover, we will apply our methods to other similar tasks, such as sentence simplification."
2020.acl-main.546.txt, 6 Conclusions ,2020,"for future works, to further improve the method, we will explore the introduction of additional information, such as rules and external texts."
2020.acl-main.546.txt, 6 Conclusions ,2020,"in this paper, we use only n-ary facts in the datasets to conduct knowledge inference."
2020.acl-main.548.txt, 6 Conclusion ,2020,is there a problem with memory keeping up with the speed of the cpu on these machines?over-dispersed and hierarchically dependent characteristics.
2020.acl-main.549.txt,7 Conclusion,2020,"a potential solution is to jointly learn evidence selection and claim verification model, which we leave as a future work."
2020.acl-main.549.txt,7 Conclusion,2020,"when assessing the veracity of a claim giving multiple evidence sentences, our approach is built upon an automatically constructed graph, which is derived based on semantic role labeling."
2020.acl-main.55.txt,5 Conclusion,2020,"in the future, we will provide labels that indicate “why this candidate is false” for false candidates in our test set, so that one can easily detect weak points of systems through error analysis."
2020.acl-main.550.txt, 8 Conclusion and Future Work ,2020,"in future work, we will consider introducing more information like the citation texts to the cited paper in other papers to help the generation."
2020.acl-main.551.txt, 5 Conclusions ,2020,we also apply reinforcement learning to leverage edu selection and edu fusion for improving summarization performance.
2020.acl-main.553.txt, 6 Conclusion ,2020,"furthermore, our models have achieved the best results on cnn/dailymail compared with non-bert-based models, and we will take the pretrained language models into account for better encoding representations of nodes in the future."
2020.acl-main.553.txt, 6 Conclusion ,2020,it is also convenient to adapt our singledocument graph to multi-document with document nodes.
2020.acl-main.553.txt, 6 Conclusion ,2020,the introduction of more fine-grained semantic units in the summarization graph helps our model to build more complex relationships between sentences .
2020.acl-main.554.txt, 9 Conclusions ,2020,we also propose methods to enhance the isomorphism and cross-lingual transfer between languages.
2020.acl-main.554.txt, 9 Conclusions ,2020,"we design training objectives for supervised and unsupervised cross-lingual summarizations, respectively."
2020.acl-main.555.txt, 5 Conclusion ,2020,"in the future we would like to explore other more informative graph representations such as knowledge graphs, and apply them to further improve the summary quality."
2020.acl-main.555.txt, 5 Conclusion ,2020,"we also propose an effective method to combine our model with pre-trained lms, which further improves the performance of mds significantly."
2020.acl-main.556.txt, 5 Conclusion and Future Work ,2020,"in the future, we will introduce more tasks like document ranking to supervise the learning of the multi-granularity representations for further improvement."
2020.acl-main.557.txt, 5 Conclusion,2020,"remarkably, probabilities for these tags can be estimated fully in parallel by a simple classification layer on top of a neural network architecture such as bert."
2020.acl-main.557.txt, 5 Conclusion,2020,"we hope that this formulation can be useful as a simple and low-overhead way of integrating syntax into any neural nlp model, including for multi-task training and to predict syntactic annotations during inference."
2020.acl-main.558.txt, 5 Conclusions and future work ,2020,"this dataset, named mlqe, has been released to the research community3 and will be used for the wmt20 shared task on quality estimation.4 in future work, we will test the partial input hypothesis on this data."
2020.acl-main.558.txt, 5 Conclusions and future work ,2020,we hope it will be useful for general research in qe towards more reliable models.
2020.acl-main.558.txt, 5 Conclusions and future work ,2020,"we selected language pairs with varying degrees of resource availability, which led to more diverse translation quality distributions (particularly for the mediumresource languages), mitigating the issue of imbalanced datasets, as shown in figure 2.improving lexical diversity."
2020.acl-main.559.txt, 8 Conclusions,2020,"one of our main goals was to stimulate a discussion; moving forward, we welcome comments, feedback, and suggestions."
2020.acl-main.559.txt, 8 Conclusions,2020,we hope that the paradigm presented here will help provide coherence to such efforts.
2020.acl-main.56.txt,5 Conclusion,2020,"moreover, the visualization analysis of the off-topic model was given to study the essence of the model."
2020.acl-main.560.txt, 6 Conclusion,2020,pertinent questions should be posed to authors of future publications about whether their proposed language technologies extend to other languages.
2020.acl-main.560.txt, 6 Conclusion,2020,there are ways to improve the inclusivity of acl conferences.
2020.acl-main.560.txt, 6 Conclusion,2020,we believe these findings will play a strong role in making the community aware of the gap that needs to be filled before we can truly claim state-of-the-art technologies to be language agnostic.
2020.acl-main.561.txt, 6 Conclusions,2020,"but of one thing we can be certain: the immense success of adapting deep learning architectures to fit with our computational-linguistic understanding of the nature of language will doubtless continue, with greater insights for both natural language processing and machine learning."
2020.acl-main.561.txt, 6 Conclusions,2020,"if we can induce the entities at a given level, a more challenging task will be the induction of the levels themselves."
2020.acl-main.561.txt, 6 Conclusions,2020,"often deep learning models only address one level at a time, whereas a full model would involve levels ranging from the perceptual input to logical reasoning."
2020.acl-main.561.txt, 6 Conclusions,2020,"the levels of representation are hand-coded, based on linguistic theory or available resources."
2020.acl-main.561.txt, 6 Conclusions,2020,the presumably-innate nature of linguistic levels suggests that this might not even be possible.
2020.acl-main.561.txt, 6 Conclusions,2020,this analysis suggests that an important next step in deep learning architectures for natural language understanding will be the induction of entities.
2020.acl-main.562.txt, 7 The Final Frontier – An Outlook ,2020,"however, many questions regarding the future of corpus querying still remain, two of which we consider of particular importance and will discuss in the following sections.7.1 one language to query them all?"
2020.acl-main.562.txt, 7 The Final Frontier – An Outlook ,2020,navigating this ocean in order to find the right tool for the job and then learn to use it can already be as much effort as manually investigating the data at hand.
2020.acl-main.562.txt, 7 The Final Frontier – An Outlook ,2020,"they usually make it very difficult, if not impossible, to implement changes or extensions retrospectively or from the outside."
2020.acl-main.562.txt, 7 The Final Frontier – An Outlook ,2020,"we would like to see them become true enablers instead, allowing queries to go far beyond of what a corpus has to offer with its bare annotations alone and for example include the following extensions to create more informed search solutions: • use knowledge bases and similar external resources to allow more generalized queries, e.g.“find verbal constructions containing a preposition in combination with some sort of furniture”.• add (semantic) similarity measures (e.g.word embeddings) and other approaches for increased fuzziness to improve example-based search.• offer true scripting support for users to extent or customize the ability provided by a system."
2020.acl-main.562.txt, 7 The Final Frontier – An Outlook ,2020,"while this effort is still in an early stage, we are looking forward to having catalogs available in the not too distant future, allowing us to browse for query languages based on our individual information needs."
2020.acl-main.563.txt, 6 Conclusion,2020,we will explore it in the future.
2020.acl-main.564.txt, 5 Conclusion ,2020,"future work will investigate other data manipulation techniques (e.g., data synthesis), which can be further integrated to improve the performance."
2020.acl-main.564.txt, 5 Conclusion ,2020,the resulting data manipulation model is fully end-to-end and can be trained jointly with the dialogue generation model.
2020.acl-main.565.txt, 5 Conclusion,2020,"in addition, a dynamic fusion layer is proposed to dynamically capture the correlation between a target domain and all source domains."
2020.acl-main.566.txt, 5 Conclusion,2020,"by using policy shaping and reward shaping, s2agent can leverage knowledge distilled from the demonstrations to calibrate actions from underlying rl agents for better trajectories, and obtains extra rewards for these state-actions similar to demonstrations alleviating reward sparsity for better exploration."
2020.acl-main.567.txt, 8 Conclusions and Future Work,2020,designing a new model to address these problems may be our future work.
2020.acl-main.567.txt, 8 Conclusions and Future Work,2020,"the slot attention of sas enables it to isolate the key information for each slot, while the slot information sharing enhances the expressiveness of the information passed to each slot by integrating the information from similar slots."
2020.acl-main.567.txt, 8 Conclusions and Future Work,2020,"we believe that sas provides promising potential extensions, such as adapting our model on other tasks where are troubled by excessive information."
2020.acl-main.568.txt, 8 Conclusion and Future Work,2020,there are several future directions to improve ssrem.
2020.acl-main.568.txt, 8 Conclusion and Future Work,2020,"third, we can extend using ssrem to various conversation corpora such as task-oriented dialogues."
2020.acl-main.568.txt, 8 Conclusion and Future Work,2020,we will apply ssrem to various conversation tasks for evaluating the generated text automatically.
2020.acl-main.568.txt, 8 Conclusion and Future Work,2020,we will explore these directions in our future work.
2020.acl-main.568.txt, 8 Conclusion and Future Work,2020,we will make ssrem more robust on the attacks.
2020.acl-main.568.txt, 8 Conclusion and Future Work,2020,"we will use ranking loss (wang et al., 2014; schroff et al., 2015) to learn the difference among samples."
2020.acl-main.568.txt, 8 Conclusion and Future Work,2020,we will use the contextual embedding to represent utterances.
2020.acl-main.569.txt, 5 Conclusion,2020,"in the future work, we will focus on more effective discourse parsing with additional carefully designed features and joint learning with edu segmentation."
2020.acl-main.57.txt,5 Conclusion and Future Work,2020,"in the future, we plan to use more powerful encoders and evaluate our methods on real dialog data."
2020.acl-main.570.txt, 7 Conclusion and Future Work ,2020,further there are plenty of options for improving the fusion technique to enhance the overall performance of the model.
2020.acl-main.570.txt, 7 Conclusion and Future Work ,2020,future work aims at enhancing sequence feature extraction methods to improve the classification performance as those suffer from low accuracy.
2020.acl-main.570.txt, 7 Conclusion and Future Work ,2020,"in this work, we have generated some multi-modal protein-protein interaction databases by amalgamating protein structures and sequences with existing text information available in the biomedical literature."
2020.acl-main.572.txt, 5 Conclusion and Future Work ,2020,"next, we are considering to use this framework to conduct kg entity type noise detection."
2020.acl-main.573.txt, 5 Conclusion and Future Work ,2020,"for future work, how to combine open relation learning and continual relation learning together to complete the pipeline for emerging relations still remains a problem, and we will continue to work on it."
2020.acl-main.574.txt, 8 Conclusion,2020,"importantly, without using external knowledge nor fine tuning of large pretrained models, our methods enable a sequence labeling model to outperform models fine-tuned on bert."
2020.acl-main.574.txt, 8 Conclusion,2020,our analysis also indicates large potential of further performance improvements by exploiting oov and lf entities.
2020.acl-main.576.txt, 6 Conclusion and Future Work ,2020,"in the future, we should further leverage the internal relations in the candidate end, and try to introduce rich medical background knowledge into our work."
2020.acl-main.578.txt, 6 Conclusion,2020,we achieve this by using a new sampling-based approach to choose the most informative neighbors for each entity.
2020.acl-main.58.txt,5 Conclusion,2020,we hope to provide new guidance for the future slot tagging work.
2020.acl-main.58.txt,5 Conclusion,2020,we present a novel knowledge integration mechanism of incorporating background kb and deep contextual representations to facilitate the few-shot slot tagging task.
2020.acl-main.580.txt, 8 Conclusion and Future Work ,2020,"in future work, we hope to tackle repeated fields and learn domainspecific candidate generators."
2020.acl-main.580.txt, 8 Conclusion and Future Work ,2020,"in this initial foray into this challenging problem, we limited our scope to fields with domain-agnostic types like dates and numbers, and which have only one true value in a document."
2020.acl-main.580.txt, 8 Conclusion and Future Work ,2020,"we are also actively investigating how our learned candidate representations can be used for transfer learning to a new domain and, ultimately, in a few-shot setting."
2020.acl-main.582.txt, 5 Conclusion,2020,"meanwhile, the synchronization unit is devised to integrate high-level interaction information and enable the mutual benefit on opinion entity extraction and relation detection."
2020.acl-main.583.txt, 7 Conclusions and Future Work ,2020,future work should study this additional relation in the context of caption annotation and generation.
2020.acl-main.583.txt, 7 Conclusions and Future Work ,2020,the presented work has limitations that can be addressed in future research.
2020.acl-main.583.txt, 7 Conclusions and Future Work ,2020,this is a step forward towards designing systems that learn commonsense inferences in images and text and use that to communicate naturally and effectively with the users.
2020.acl-main.584.txt, 5 Discussion and Conclusion ,2020,"future work should look at more complex fusion strategies, possibly coupled with bottom-up recalibration mechanisms (zarrieß and schlangen, 2016; mojsilovic, 2005) to further enhance colour classification under difficult illumination conditions."
2020.acl-main.585.txt, 5 Conclusion,2020,"however, there are two major differences between video and text."
2020.acl-main.585.txt, 5 Conclusion,2020,the effectiveness of vslnet (and even vslbase) suggest that it is promising to explore span-based qa framework to address nlvl problems.
2020.acl-main.586.txt, 6 Conclusion,2020,we hope that ref-hard and ref-adv will foster more research in this area.
2020.acl-main.588.txt, 6 Conclusion,2020,"first, the edge information of the dependency trees needs to be exploited in later work."
2020.acl-main.588.txt, 6 Conclusion,2020,"in future work, we can further improve our method in the following aspects."
2020.acl-main.588.txt, 6 Conclusion,2020,recently neural structures with syntactical information such as semantic dependency tree and constituent tree are widely employed to enhance the word-level representation of traditional neural networks.
2020.acl-main.588.txt, 6 Conclusion,2020,"second and last, domain-specific knowledge can be incorporated into our method as an external learning source."
2020.acl-main.588.txt, 6 Conclusion,2020,these structures are often modeled and described by treelstms or gcns.
2020.acl-main.588.txt, 6 Conclusion,2020,"to introduce transformer into our task and diminish the error induced by incorrect dependency trees, we propose a dual-transformer structure which considers the connections in dependency tree as a supplementary gcn module and a transformer-like structure for self alignment in traditional transformer."
2020.acl-main.588.txt, 6 Conclusion,2020,we plan to employ an edgeaware graph neural network considering the edge labels.
2020.acl-main.589.txt, 6 Conclusion,2020,"in the future, we would like to extend our work to make a syntactically-aware window that can automatically learn tree (or phrase) structures."
2020.acl-main.59.txt,7 Conclusion,2020,"as future work, we will apply madpl in the more complex dialogs and verify the role-aware reward decomposition in other dialog scenarios."
2020.acl-main.59.txt,7 Conclusion,2020,we also introduce role-aware reward decomposition to integrate the task knowledge into the algorithm.
2020.acl-main.591.txt, 7 Conclusion,2020,"apart from the explicit observations in achieving strong perplexity scores, our model reveals several interesting aspects of the quality of the trees learned by the model."
2020.acl-main.592.txt, 6 Conclusions,2020,it learns intra-cell and inter-cell architectures simultaneously.
2020.acl-main.592.txt, 6 Conclusions,2020,"more interestingly, it is observed that transferring the pre-learned architectures to other tasks also obtains a promising performance improvement."
2020.acl-main.593.txt, 8 Conclusion,2020,"it also allows for controlling the speed/accuracy tradeoff using a single model, without retraining it for any point along the curve."
2020.acl-main.594.txt, 7 Conclusion,2020,"for researchers developing robust morphological analyzers for low resource, morphologically complex languages, this work represents a template of model development which is well-suited for the context."
2020.acl-main.594.txt, 7 Conclusion,2020,"producing a viable morphological analyzer is the first step towards building improved dictionary search interfaces, spell-checking tools, and computer-assisted language learning applications for communities who speak low-resource languages."
2020.acl-main.594.txt, 7 Conclusion,2020,"similarly, once we have applied the complete neural model to a corpus of natural text, we will no longer need to approximate distributional information."
2020.acl-main.594.txt, 7 Conclusion,2020,"the pattern of training robust systems on data that has been augmented by the knowledge captured in symbolic systems could be applied to areas outside of morphological analysis, and is a promising avenue of future exploration."
2020.acl-main.596.txt, 7 Conclusion and Future Work ,2020,future work will aim to extend the current model to capture particularly challenging morphological patterns such as templatic non-concatenative morphology and polysynthetic composition.
2020.acl-main.596.txt, 7 Conclusion and Future Work ,2020,it can also tell us the productivity of each morphological process and thus can obtain much deeper knowledge in terms of morphological structures of languages.
2020.acl-main.596.txt, 7 Conclusion and Future Work ,2020,"our next step will be to attempt to automate the determination of language typology, yielding somewhat better performance with a system requiring no human intervention per language at all."
2020.acl-main.596.txt, 7 Conclusion and Future Work ,2020,this unsupervised model can be quickly and easily extended to novel languages without data annotation or expert input.
2020.acl-main.598.txt, 6 Conclusion,2020,"by substituting the current transducers in our pipeline, we expect that we will be able to improve the overall performance of our system."
2020.acl-main.598.txt, 6 Conclusion,2020,"further analysis showed the importance of our individual components and detected possible sources of errors, like wrongly identified edit trees early in the pipeline or syncretism."
2020.acl-main.598.txt, 6 Conclusion,2020,"in the future, we will explore the following directions: (i) a difficult challenge for our proposed system is to correctly determine the paradigm size."
2020.acl-main.598.txt, 6 Conclusion,2020,"since transfer across related languages has shown to be beneficial for morphological tasks (jin and kann, 2017; mccarthy et al., 2019; anastasopoulos and neubig, 2019, inter alia), future work could use typologically aware priors to guide the number of paradigm slots based on the relationships between languages.(ii) we plan to explore other methods, like word embeddings, to incorporate context information into our feature function.(iii) we aim at developing better performing string transduction models for the morphological inflection step."
2020.acl-main.598.txt, 6 Conclusion,2020,"we further developed a system for the task, which performs the following steps: (i) edit tree retrieval, (ii) additional lemma retrieval, (iii) paradigm size discovery, and (iv) inflection generation."
2020.acl-main.599.txt, 6 Conclusion,2020,improving our graph structure of representing the document as well as the document-level pretraining tasks is our future research goals.
2020.acl-main.599.txt, 6 Conclusion,2020,"on the natural questions dataset, which contains two sub-tasks predicting a paragraph-level long answer and a token-level short answer, our method jointly trains the two sub-tasks to consider the dependencies of the twograined answers."
2020.acl-main.6.txt,5 Conclusion,2020,"in future work, we plan to analyze each turn of dialogue with reinforcement learning architecture, and to enhance the diversity of the whole dialogue by avoiding knowledge reuse."
2020.acl-main.600.txt, 6 Conclusion,2020,we first use the wikipedia paragraphs and its references to construct a synthetic qa data refqa and then use the qa model to iteratively refine data over re-fqa.
2020.acl-main.601.txt, 6 Conclusions and Future Works,2020,"in order to tackle the labeled data shortage problem, we learned the structural patterns from the unlabeled data by the hidden semi-markov model."
2020.acl-main.601.txt, 6 Conclusions and Future Works,2020,we will investigate the robustness and scalability of the model.
2020.acl-main.601.txt, 6 Conclusions and Future Works,2020,"with the patterns as a prior, we transferred this fundamental knowledge into the generation model to produce the optimal results."
2020.acl-main.602.txt, 6 Conclusions,2020,"for modeling, we plan to explore recent advances in conditional language models for jointly modeling qa with generating their derivations."
2020.acl-main.602.txt, 6 Conclusions,2020,one immediate future work is to evaluate state-of-the-art rc systems’ internal reasoning on our dataset.
2020.acl-main.603.txt, 6 Conclusion,2020,we also add a recurrent mechanism to allow the information to flow across segments so that the model could have knowledge beyond the current segment when selecting answers.
2020.acl-main.606.txt, 7 Conclusion and Future Work ,2020,"future research may involve tailoring existing parsers to learner data, combining literal and intended meanings in a unified framework, evaluating gec models in terms of speakers’ intention and parsing for other languages."
2020.acl-main.607.txt, 6 Conclusion,2020,"by adding unlabeled data, our model exhibits further performance improvements."
2020.acl-main.607.txt, 6 Conclusion,2020,"in particular, our semi-supervised model performs well in the low resource setting and on the out-of-domain test set."
2020.acl-main.607.txt, 6 Conclusion,2020,this points to future directions of applying our model to low-resource languages and cross-domain settings.
2020.acl-main.608.txt, 6 Conclusion,2020,the first stage utilizes the dual structure of an unsupervised paraphrase model to rewrite the input natural language utterance into canonical utterance.
2020.acl-main.608.txt, 6 Conclusion,2020,"three self-supervised tasks, namely denoising auto-encoder, back-translation and dual reinforcement learning, are introduced to iteratively improve our model through pre-training and cycle learning phases."
2020.acl-main.611.txt, 6 Conclusion and Future Work ,2020,we leave adjusting our model to different kinds of lattice or graph as our future work.
2020.acl-main.612.txt, 6 Conclusion,2020,"fgs2ee first uses the word embeddings of semantic type words to generate semantic embeddings, and then combines them with existing entity embeddings through linear aggregation."
2020.acl-main.612.txt, 6 Conclusion,2020,"for the future work, we are planning to extract fine-grained semantic types from unlabelled documents and use the relatedness between the finegrained types and contexts as distant supervision for entity linking."
2020.acl-main.612.txt, 6 Conclusion,2020,thus can facilitate the learning of semantic commonalities about entity-context and entity-entity relations.
2020.acl-main.613.txt, 7 Conclusions,2020,"for example, the word ”development” probably in most cases means in medicine the growth or spread of a disease (or a tumor), while in the general domain we can not say without a context, and in that case, the need for linguistics information in the queries will be more important to solve the translation ambiguity."
2020.acl-main.613.txt, 7 Conclusions,2020,the smt systems for qt were specifically trained and tuned to translate medical search queries.
2020.acl-main.613.txt, 7 Conclusions,2020,"to conduct this study, we investigated various mt systems and their configurations and performed a thorough large-scale evaluation based on the test collection produced within the clef ehealth tasks on patient-centered information retrieval during 2013–2015, and extended with additional relevance assessments."
2020.acl-main.613.txt, 7 Conclusions,2020,"we presented a comparative study between querytranslation (qt), and document translation (dt) approaches in the cross-lingual information retrieval (clir) task."
2020.acl-main.615.txt, 7 Conclusion,2020,we therefore advocate the use of alternate forms of entropy regularization for language generation tasks.
2020.acl-main.616.txt, 6 Conclusion and Future Work ,2020,"in the future, it is necessary to interpret the semantics that transformer layers in different depths can convey, which is beneficial for the computing-efficiency."
2020.acl-main.617.txt, 6 Conclusion,2020,"atth learns embeddings with trainable hyperbolic curvatures, allowing it to learn the right geometry for each relationship and generalize across multiple embedding dimensions."
