id,chapter,year,text
2020.acl-main.678.txt, 5 Conclusion,2020,the proposed method may be an important module for future applications related to time.
2020.acl-main.680.txt, 7 Conclusions,2020,"we then use current state-of-the-art approaches for named entity recognition and demonstrated that, through modeling of temporal information, performance can be improved when testing on future data."
2020.acl-main.681.txt, 5 Conclusion,2020,"future directions to explore include incorporating noise-robust training procedures (goldberger and ben-reuven, 2017) and example weighting (dehghani et al., 2018) during self-training, and exploring lexical alignment methods from literature on learning cross-lingual embeddings."
2020.acl-main.682.txt, 7 Conclusions & Future Work ,2020,"in addition, we will use the compguesswhat?!image annotations to design a visual grounding evaluation to assess the ability of the model to attend to the correct objects during the turns of the dialogue."
2020.acl-main.682.txt, 7 Conclusions & Future Work ,2020,we hope that grolla and the compguesswhat?!data will encourage the implementation of learning mechanisms that fuse taskspecific representations with more abstract representations to encode attributes in a more compositional manner.
2020.acl-main.683.txt, 6 Conclusion,2020,we propose an end-to-end cross-modality relevance framework that is tailored for language and vision reasoning.
2020.acl-main.684.txt, 6 Conclusion,2020,"future work can also explore curriculum learning in this domain, by first learning simpler tasks, which can be compositionally invoked in explanations for complex tasks."
2020.acl-main.684.txt, 6 Conclusion,2020,"in future work, the possibility of learning from a mix of explanations, exploration and a limited budget of interaction with the environment can be explored."
2020.acl-main.686.txt, 6 Conclusion,2020,we hope hat can open up an avenue towards efficient transformer deployments for real-world applications.
2020.acl-main.687.txt, 8 Conclusion,2020,our work provides a foundation for future work into simpler and more computationally efficient neural machine translation.
2020.acl-main.688.txt, 7 Conclusion,2020,"in transfer learning, we can also transfer the alignment."
2020.acl-main.688.txt, 7 Conclusion,2020,"therefore, a promising research direction to investigate would involve the development and assessment of improved initialisation methods that would more efficiently yield the benefits of the model transfer."
2020.acl-main.689.txt, 6 Conclusion,2020,existing curriculum learning research in nmt focuses on a single domain.
2020.acl-main.69.txt,5 Discussion,2020,the larger goal of qg is currently far from being solved.
2020.acl-main.692.txt, 6 Conclusions and Future Work ,2020,"this work just scratches the surface with what can be done on the subject; possible avenues for future work include extending this with multilingual data selection and multilingual lms (conneau and lample, 2019; conneau et al., 2019; wu et al., 2019; hu et al., 2020), using such selection methods with domain-curriculum training (zhang et al., 2019; wang et al., 2019b), applying them on noisy, web-crawled data (junczys-dowmunt, 2018) or for additional tasks (gururangan et al., 2020)."
2020.acl-main.693.txt, 4 Conclusions and future work ,2020,"while the scope of this work does not extend to sampling sentences given document context, this would be an interesting direction for future work."
2020.acl-main.694.txt, 4 Discussions and Conclusions ,2020,"also, we plan to consider more structured latent variables beyond modeling the sentence-level variation as well as to apply our vnmt model to more language pairs."
2020.acl-main.694.txt, 4 Discussions and Conclusions ,2020,we plan to conduct a more in-depth investigation into actual multimodality condition with high-coverage sets of plausible translations.
2020.acl-main.698.txt, 6 Conclusion,2020,"implications for future work on pretrained language models.(i) both factual knowledge and logic are discrete phenomena in the sense that sentences with similar representations in current pretrained language models differ sharply in factuality and truth value (e.g., “newton was born in 1641” vs. “newton was born in 1642”)."
2020.acl-main.699.txt, 4 Conclusions,2020,future work includes a deeper qualitative analysis of which (type of) papers are being cited; a more fine-grained analysis of different research topics in nlp to determine whether changes are more prevalent within certain areas than others; or extending the analysis to a larger set of the papers in the acl anthology.
2020.acl-main.703.txt, 8 Conclusions,2020,"bart performs comparably to roberta on discriminative tasks, and achieves new state-of-the-art results on several text generation tasks."
2020.acl-main.703.txt, 8 Conclusions,2020,"future work should explore new methods for corrupting documents for pretraining, perhaps tailoring them to specific end tasks."
2020.acl-main.704.txt, 7 Conclusion,2020,"future research directions include multilingual nlg evaluation, and hybrid methods involving both humans and classifiers."
2020.acl-main.705.txt, 5 Conclusion,2020,"for future work, we will explore the extension of conditional mlm to multimodal input such as image captioning."
2020.acl-main.706.txt, 7 Conclusions and Future Directions ,2020,an rl agent that leverages natural language descriptions of physical events to reason about the solution for a given goal (similar to zhong et al.(2020)) or for reward shaping (similar to goyal et al.(2019)) could be a compelling line of future research.
2020.acl-main.707.txt, 5 Conclusion,2020,"in future work, we plan to add paraphrase generation to generate diverse simple sentences."
2020.acl-main.708.txt, 8 Conclusion,2020,"to promote the research in this direction, we host a logicnlg challenge2 to help better benchmark the current progress."
2020.acl-main.710.txt, 7 Conclusion and Future Work ,2020,"in future work, we plan to investigate how target phrase order affects the generation behavior, and further explore set generation in an order invariant fashion."
2020.acl-main.711.txt, 8 Conclusion,2020,"language models conflate the two, so developing methods that are nuanced enough to recognize this difference is key to future progress."
2020.acl-main.713.txt, 6 Conclusions and Future Work ,2020,"in the future, we plan to incorporate more comprehensive event schemas that are automatically induced from multilingual multimedia data and external knowledge to further improve the quality of ie."
2020.acl-main.713.txt, 6 Conclusions and Future Work ,2020,we also plan to extend our framework to more ie subtasks such as document-level entity coreference resolution and event coreference resolution.
2020.acl-main.714.txt, 6 Conclusion and Future Work ,2020,"in the future work, it would be interesting to further explore how the model can be adapted to jointly extract role fillers, tackles coreferential mentions and constructing event templates."
2020.acl-main.715.txt, 5 Conclusion,2020,"in the future, we plan to apply ceon-lstm to other related nlp tasks (e.g., event extraction, semantic role labeling) (nguyen et al., 2016a; nguyen and grishman, 2018a)."
2020.acl-main.718.txt, 7 Conclusion,2020,we hope that rams will stimulate further work on multi-sentence argument linking.
2020.acl-main.72.txt,6 Conclusion,2020,our systematic study will pave the way to future research about the effective construction of dictionaries for text analytics.
2020.acl-main.720.txt, 6 Conclusions,2020,"in future work, we will explore whether the observed trends hold in much larger polyglot settings, e.g.the wikiann ner corpus (pan et al., 2017b)."
2020.acl-main.720.txt, 6 Conclusions,2020,"on the other hand, when the objective is to maximize performance on a single target language it may be possible to improve the proposed fine-tuning approach further using methods such as elastic weight consolidation (kirkpatrick et al., 2016)."
2020.acl-main.721.txt, 8 Conclusion,2020,future extensions of this work involve a more general pre-training objective allowing for the learned representations to be useful in many tasks as well as distantly or semi-supervised approaches to benefit from more data.
2020.acl-main.722.txt, 6 Conclusion,2020,possible future directions include using more sophisticated feature design and combinations of candidate retrieval methods.
2020.acl-main.723.txt, 7 Conclusions and Future Work ,2020,"in our experiment, a “relevant item” is a person classified by experts as being at risk of attempting suicide in the near future."
2020.acl-main.724.txt, 6 Conclusion,2020,"as future work, we intend to apply cluhtm in other representative applications on the web, such as hierarchical classification by devising a supervised version of cluhtm."
2020.acl-main.724.txt, 6 Conclusion,2020,we also intend to incorporate some type of attention mechanism into our methods to better understand which cluwords are more important to define certain topics.
2020.acl-main.725.txt, 6 Conclusions,2020,"in the future, we plan to expand the method scope from expanding concrete entity sets to more abstract concept sets."
2020.acl-main.726.txt, 5 Conclusion,2020,"in our future work, we will consider extending it to graph-based methods such as gcn for graph data, and to generation-based methods such as gan for adversarial learning."
2020.acl-main.727.txt, 7 Conclusion,2020,future visual grounding methods should be tested with a more comprehensive experimental setup and datasets for proper evaluation.
2020.acl-main.729.txt, 7 Conclusion,2020,reinforcement learning that has been applied in previous grounding work may help improve out-of-sample prediction for grounding in uis and improve direct grounding from hidden state representations.
2020.acl-main.735.txt, 6 Conclusion,2020,"for future work, we plan to apply the same methodology to other nlp tasks."
2020.acl-main.737.txt, 7 Conclusion,2020,"while these mappings provide a convenient way to avoid formalizing the complex notions of the phonetic and visual similarity, they are restrictive and do not capture all the diverse aspects of similarity that idiosyncratic romanization uses, so designing more suitable priors via operationalizing the concept of character similarity could be a promising direction for future work."
2020.acl-main.740.txt, 7 Conclusion ,2020,"our work points to numerous future directions, such as better data selection for tapt, efficient adaptation large pretrained language models to distant domains, and building reusable language models after adaptation."
2020.acl-main.742.txt, 7 Discussion,2020,"future work could also make the stronger assumption that a small number of in-domain training examples are available, and train and evaluate in a few-shot setting."
2020.acl-main.743.txt, 6 Conclusions,2020,"negation is generally understood to carry positive meaning, or in other words, to suggest affirmative alternatives."
2020.acl-main.743.txt, 6 Conclusions,2020,"predicting the focus of negation (i.e., pinpointing the usually few tokens that are actually negated) is key to revealing affirmative alternatives."
2020.acl-main.744.txt, 5 Discussion & Conclusion ,2020,"final words in this work, we have presented a framework that seeks to predict structurally consistent outputs without extensive model redesign, or any expensive decoding at prediction time."
2020.acl-main.744.txt, 5 Discussion & Conclusion ,2020,there are some recent works on the design of models and loss functions by relaxing boolean formulas.
2020.acl-main.745.txt, 7 Conclusion and Future Work ,2020,"finally, to extend tabert to cross-lingual settings with utterances in foreign languages and structured schemas defined in english, we plan to apply more advanced semantic similarity metrics for creating content snapshots."
2020.acl-main.745.txt, 7 Conclusion and Future Work ,2020,"first, we plan to evaluate tabert on other related tasks involving joint reasoning over textual and tabular data (e.g., table retrieval and table-to-text generation)."
2020.acl-main.745.txt, 7 Conclusion and Future Work ,2020,this work also opens up several avenues for future work.
2020.acl-main.746.txt, 8 Conclusion,2020,we envision future efforts exploring the interactions between improving the underlying graphstructure prediction and ever-better correlations to human judgements on individual properties.
2020.acl-main.748.txt, 8 Conclusion,2020,our proposed semantic type regularizer allows the ranker to incorporate semantic type information into its predictions without requiring semantic types at prediction time.
2020.acl-main.75.txt,5 Conclusions,2020,"moreover, we would love to apply the proposed model to other problems, such as general humor recognition, irony discovery, and sarcasm detection, as the future work."
2020.acl-main.750.txt, 8 Conclusions,2020,future work will focus on domain adaptation at the embedding layer.
2020.acl-main.751.txt, 6 Conclusions and Future Work ,2020,"interesting future work includes applying our techniques to different taxonomies (e.g., biomedical) and training a model for different attributes."
2020.acl-main.754.txt, 8 Conclusion,2020,"notably, multidds is not limited to nmt, and future work may consider applications to other multilingual tasks."
2020.acl-main.756.txt, 5 Conclusions ,2020,"because it is artificial to use synthetic data for training a filter classifier, future work can focus on a better objective that models parallelism more smoothly."
2020.acl-main.756.txt, 5 Conclusions ,2020,future work also includes extending the method to low-resource languages not covered by multilingual bert.
2020.acl-main.757.txt, 4 Conclusions,2020,"in the future, we believe more work on alleviating context control problem has the potential to improve translation performance as quantified in table 3."
2020.acl-main.759.txt, 6 Conclusion and Future Work ,2020,"one of our next steps is to investigate the impact of tc extraction methods on a corresponding awe system (zhang et al., 2019), which uses the feature values produced by aesrubric to generate formative feedback to guide essay revision."
2020.acl-main.759.txt, 6 Conclusion and Future Work ,2020,"this leads to an interesting future investigation direction, which is training the aesneural using the gold standard that can be extracted automatically."
2020.acl-main.760.txt, 6 Discussion,2020,future work will consider additional methods for integrating ontology structure into representation learning.
2020.acl-main.760.txt, 6 Discussion,2020,"in contrast, a more complex linker, such as ours, maybe a better option for specific subsets of notes that require better accuracy (e.g., the results of specific clinical studies)."
2020.acl-main.760.txt, 6 Discussion,2020,"our results demonstrate the advantages of using contextualized embeddings for ranking tasks, and that using information from the knowledge base for training is an essential direction for learning concept representations for sparse kb domains."
2020.acl-main.761.txt, 7 Conclusion,2020,"future work in multi-hop reasoning could represent the relation between consecutive pieces of evidence and future work in temporal reasoning could incorporate numerical operations with bert (andor et al., 2019)."
2020.acl-main.761.txt, 7 Conclusion,2020,"propositions with causal relations (hidey and mckeown, 2016), which are event-based rather than attribute-based as in fever, are also challenging."
2020.acl-main.762.txt, 6 Conclusion,2020,"the current approach covers a fixed number of fonts, but it can be extended to support a larger set of fonts."
2020.acl-main.764.txt, 8 Conclusion and Future Work ,2020,we believe that modeling domain shift is a promising future direction to improve performance prediction.
2020.acl-main.764.txt, 8 Conclusion and Future Work ,2020,"while investigating the systematic implications of model structures or hyperparameters is practically infeasible in this study, we may use additional information such as textual model descriptions for modeling nlp models and training procedures more elaborately in the future."
2020.acl-main.764.txt, 8 Conclusion and Future Work ,2020,"while this discovery is a promising start, there are still several avenues on improvement in future work."
2020.acl-main.766.txt, 6 Conclusion,2020,"in the future, we will investigate a hub language ranking/selection model a la lin et al.(2019)."
2020.acl-main.767.txt, 6 Conclusions,2020,there are several directions for future work including better architecture design for utilizing structured meta-data and replacing the two-stage framework with a multi-task generation model that can jointly identify helpful context for the task and perform corresponding text generation.
2020.acl-main.768.txt, 8 General Discussion & Conclusion ,2020,maybe this induces patterns in the data that make the nature of those assumptions recoverable from the data itself.
2020.acl-main.769.txt, 7 Conclusion,2020,future work may include developing debiasing strategies that do not require prior knowledge of bias patterns and can automatically identify them.
2020.acl-main.77.txt,6 Conclusion and Future Work,2020,"in the future, we will do more tests and surveys on the improvement of business objectives such as user experience, user engagement and service revenue."
2020.acl-main.770.txt, 7 Conclusion,2020,several challenges in this direction of research may include extending the debiasing methods to overcome multiple biases at once or to automatically identify the format of those biases which simulate a setting where the prior knowledge is unavailable.
2020.acl-main.773.txt, 7 Conclusion,2020,"finally, we would like to point out that our methods and results here do not mean to belittle the importance of collecting clean/unbiased data."
2020.acl-main.773.txt, 7 Conclusion,2020,joint efforts are needed for promoting unbiased models that learn true semantics; and we hope our paper can encourage more work towards this important direction.
2020.acl-main.775.txt, 6 Conclusion and Further Directions ,2020,"an interesting additional use-case for our joint decoder is when a downstream task, e.g., relation extraction, requires output structures from both a parser and a tagger."
2020.acl-main.775.txt, 6 Conclusion and Further Directions ,2020,future community efforts on a unified representation of flat structures for all languages would facilitate further research on linguistically-motivated treatments of headless structures in “headful” dependency treebanks.
2020.acl-main.775.txt, 6 Conclusion and Further Directions ,2020,"to handle non-projectivity, one possible solution is pseudo-projective parsing (nivre and nilsson, 2005)."
2020.acl-main.775.txt, 6 Conclusion and Further Directions ,2020,we leave it to future work to design a non-projective decoder for joint parsing and headless structure extraction.
2020.acl-main.778.txt, 7 Conclusion,2020,another area for future work is to explore what information treebank vectors encode.
2020.acl-main.778.txt, 7 Conclusion,2020,"future work should also test even simpler strategies which do not use the las of previous parses to gauge the best treebank vector, e. g. always picking the largest treebank."
2020.acl-main.778.txt, 7 Conclusion,2020,"in experiments with czech, english and french, we investigated treebank embedding vectors, exploring the ideas of interpolated vectors and vector weight prediction."
2020.acl-main.778.txt, 7 Conclusion,2020,"interpolating treebank vectors adds a layer of opacity, and, in future work, it would be interesting to carry out experiments with synthetic data, e. g. varying the number of unknown words, to get a better understanding of what they may be capturing."
2020.acl-main.778.txt, 7 Conclusion,2020,"the type of information will depend on the selection of tree-banks, e. g. in a polyglot setting the vector may simply encode the language, and in a monolingual setting such as ours it may encode annotation or domain differences between the treebanks."
2020.acl-main.79.txt,5 Conclusion,2020,"in this work, we presented a framework for explaining the gnn-based models by extending the influence function to estimate the effect of samples in graph data."
2020.acl-main.79.txt,5 Conclusion,2020,"some interesting observations include the effects of regions and the sensitivity of gnn-based models, which open potentials for further improvements that we plan to address in our future work."
2020.acl-main.8.txt,7 Conclusions,2020,"in the future, we aim to leverage these pre-trained models to advance sota on downstream conversational tasks, such as knowledge-grounded conversations or question answering."
2020.acl-main.8.txt,7 Conclusions,2020,"when a large conversational model is trained on a diverse collection of multi-turn conversations, it is able to generate quality conversations that are engaging, coherent, and plausibly human."
2020.acl-main.80.txt,6 Conclusion,2020,"it can be further extended for l1 → l1l2, or l2 → l1l2 for code switch sentence generation, and l1 → l2, or l2 → l1 for machine translation."
2020.acl-main.81.txt,5 Conclusions,2020,we leave this direction to future work.
2020.acl-main.81.txt,5 Conclusions,2020,we proposed spellgcn for csc to incorporate both phonological and visual similarities into language models.
2020.acl-main.82.txt,5 Conclusion,2020,"as future work, we plan to extend soft-masked bert to other problems like grammatical error correction and explore other possibilities of implementing the detection network."
2020.acl-main.84.txt,8 Conclusion,2020,"based on these results, we will explore ways to leverage the token assignment to domain adaption and few-shot learning."
2020.acl-main.84.txt,8 Conclusion,2020,"this baseline achieves scores of up to 48% precision, which are already reasonable while also leaving large potential for improvement in future research."
2020.acl-main.84.txt,8 Conclusion,2020,we also plan to enhance the annotation process by automatically generating proposals for the nl questions and token assignments and letting the annotators only perform corrections.
2020.acl-main.84.txt,8 Conclusion,2020,we hope that this increases annotation efficiency even more.
2020.acl-main.86.txt,4 Conclusions,2020,we also show that interleaving instances from different tasks within each epoch and forming heterogeneous batches is crucial for optimizing multi-task performance.
2020.acl-main.86.txt,4 Conclusions,2020,"we hope that future work experiments further with dynamic sampling such as by modifying the metric (e.g., using bleu or rouge score if applicable) and/or modifying other values like number of instances per epoch based on performance metrics (not only does this effectively change learning rate, but it would also allow the model to update the sampling distribution more or less frequently)."
2020.acl-main.9.txt,5 Conclusion,2020,"in the future, we will also explore to boost the latent selection policy with reinforcement learning and extend our pre-training to support dialogue generation in other languages."
2020.acl-main.90.txt,8 Conclusion,2020,incorporating our three-way attentive pooling network into open domain conversational qa systems will be interesting future work.
2020.acl-main.95.txt,8 Conclusion,2020,"another direction for future work would improve few-shot approaches to wsd, which is both important for moving wsd into new domains and for modeling rare senses that naturally have less support in wsd data."
2020.acl-main.95.txt,8 Conclusion,2020,"potential directions include finding ways to obtain more informative training signal from uncommon senses, such as with different approaches to loss reweighting, and exploring the effectiveness of other model architectures on lfs examples."
2020.acl-main.95.txt,8 Conclusion,2020,this approach leads to a 31.1% error reduction over prior work on the less frequent sense examples.
2020.acl-main.95.txt,8 Conclusion,2020,this leaves better disambiguation of less common senses as the main avenue for future work on wsd.
2020.acl-main.96.txt,6 Conclusion,2020,further we plan to investigate other nlp applications that can benefit from the simple linguistic features introduced here.
2020.acl-main.96.txt,6 Conclusion,2020,"in future, we would like to extend this work for other language pairs."
2020.acl-main.97.txt,5 Conclusion,2020,"in the future, we will extend the proposed framework by considering more context (meta data) information, such as time, storylines, and comment sentiment, to further enrich our explainability."
2020.acl-main.98.txt,6 Conclusion,2020,the study of these tasks will be left as the future work.
2020.acl-main.98.txt,6 Conclusion,2020,we demonstrate usability of this dataset and provide results of state of the art models for future studies.
2020.acl-main.99.txt,6 Conclusion,2020,"in future work, we plan to conduct more empirical studies on seg and further improve its performance on new intent identification."
2020.acl-main.99.txt,6 Conclusion,2020,we also plan to conduct more case studies in applying seg to boost the performance of current zero-shot intent classification methods.
2020.acl-srw.1.txt, 6 Conclusion,2020,"while the empirical results are encouraging, important future work includes explorations of higher efficient adaptive and sparse mechanisms that can significantly cause flops and parameter reduction with minimal loss in performance."
2020.acl-srw.10.txt, 6 Conclusion ,2020,"future extensions to this work may include applying it to character-level instead of subword representations, and using it for morphologically richer languages, especially low-resourced agglutinative ones, where our approach, together with the incorporation of linguistic information, may provide larger improvements in translation quality."
2020.acl-srw.11.txt, 7 Conclusions and Future Work ,2020,"in the future, we intend to use the english translation data of north korean news articles to create an evaluation dataset that considers differences in words, and attempt to develop a translation method using a language model with context, such as bert (devlin et al., 2019)."
2020.acl-srw.14.txt, 5 Conclusion,2020,"in the future, we will strengthen tags that contain semantic information to extract keywords for more accurate information, such as disease information, location, and size."
2020.acl-srw.15.txt, 6 Conclusions,2020,"in future work, we plan to utilize other word segmentation methods for model training."
2020.acl-srw.15.txt, 6 Conclusions,2020,we also plan to combine the proposed multi-task neural model with back-translation method to enhance the ability of the nmt model on target-side language modeling.
2020.acl-srw.16.txt, 5 Conclusion,2020,"in the future, we want to extend this method to language features other than words."
2020.acl-srw.18.txt, 6 Conclusion,2020,"furthermore, it can be expected that the methodological insights gained in the simulation experiments can inform other approaches investigating non-transparent embedding representations and yield important insights about the behavior of distributional models."
2020.acl-srw.19.txt, 7 Conclusion and Future Work ,2020,"future work could include finding a way to incorporate other linguistic features like case-markers, gender, number, person, tense, aspect and verb agreement information into the parser."
2020.acl-srw.2.txt, 4 Summary,2020,we plan to focus mostly on studying the possible application of gcn in this task.
2020.acl-srw.2.txt, 4 Summary,2020,we will perform extensive experiments and report results in future work.
2020.acl-srw.20.txt, 6 Conclusion,2020,"this suggests future work to reconsider how to match the training and evaluation to the actual objective of downstream applications, and thus create more reliable evaluation metrics and benchmarks."
2020.acl-srw.22.txt, 5 Conclusion & Future Work ,2020,"in future, we would like to work on effective techniques to exploit monolingual data and parallel data from other languages together to improve the translation of low-resource languages."
2020.acl-srw.23.txt, 5 Conclusions,2020,"further, we plan to use this decoder in an iterative, semi-supervised learning scenario akin to co-training (blum and mitchell, 1998)."
2020.acl-srw.23.txt, 5 Conclusions,2020,"in the longer term, we envision a decoder with constraints, which enforces that the generated rules follow correct odin syntax."
2020.acl-srw.23.txt, 5 Conclusions,2020,we plan to include constraints as part of decoding to aid in rule synthesis.
2020.acl-srw.24.txt, 5 Conclusion,2020,future qualitative work could also suggest further variables whose inclusion would enhance our knowledge of humor perception.
2020.acl-srw.24.txt, 5 Conclusion,2020,"we hope that the inclusion of demographic information will shift the state of the art away from objective classification, towards a more subjective approach."
2020.acl-srw.26.txt, 6 Conclusion,2020,"our findings shed light on the importance of modeling points of correspondence, suggesting important future directions for sentence fusion."
2020.acl-srw.28.txt, 5 Conclusion,2020,"future work would entail analysing and implementing more detailed underlying morphonological rules, and investigating the cross-over from fsts to neural models."
2020.acl-srw.3.txt, 5 Conclusion,2020,our future work will target demonstrating the method on other languages.
2020.acl-srw.3.txt, 5 Conclusion,2020,"we also hope to address semantic paraphasia in future work and create, deploy aac systems building on the method proposed in this paper."
2020.acl-srw.30.txt, 5 Conclusion,2020,"also, we plan to extend the simple label embedding calculation methods to more sophisticated ones."
2020.acl-srw.30.txt, 5 Conclusion,2020,"for future work, we envision to apply our method to other tasks and datasets and investigate the effectiveness."
2020.acl-srw.31.txt, 7 Conclusion ,2020,"while the focus of this paper was on data construction, developing a higher-quality typo correction system is the future direction to pursue."
2020.acl-srw.32.txt, 6 Conclusion and Future Work ,2020,"moreover, we must develop a method for more accurately estimating the confidence scores, which is our primary focus in the next step."
2020.acl-srw.33.txt, 7 Conclusion,2020,"from the cognitive neuroscience perspective, it would be interesting to investigate if the proposed decay rnn can capture some aspects of actual neuronal behaviour and language cognition."
2020.acl-srw.34.txt, 5 Conclusion,2020,for the future we would like to apply our model on other cross-lingual nlp tasks such as xnli or cross-lingual semantic textual similarity.
2020.acl-srw.35.txt, 4 Conclusion,2020,"in future work, we will extend our analysis to cover the more complex constructions mentioned in section 3."
2020.acl-srw.36.txt, 6 Conclusion and Future Work ,2020,"in the future, we plan to introduce constraints for asymmetric relations as well as extend our proposed method to leverage them."
2020.acl-srw.36.txt, 6 Conclusion and Future Work ,2020,"moreover, we improved a state-of-the-art post-specialization method by incorporating adversarial losses with the wasserstein distance."
2020.acl-srw.36.txt, 6 Conclusion and Future Work ,2020,"moreover, we plan to experiment with adapting our model to a multilingual scenario, to be able to use it in a neural machine translation task."
2020.acl-srw.37.txt,6 Conclusion,2020,"in the future, we plan to experiment with even more challenging language pairs such as japanese–russian and attempt to leverage monolingual corpora belonging to diverse language families.we might be able to identify subtle relationships among languages and approaches to better leverage assisting languages for several nlp tasks."
2020.acl-srw.38.txt,6 Conclusions and Future Work,2020,we also plan to explore the work by c¸aglar gu¨lc¸ehre et al.(2017) and c¸aglar gu¨lc¸ehre et al.(2015) that introduces language models into the existing neural architecture with methods such as shallow fusion and deep fusion.
2020.acl-srw.39.txt,6 Conclusion,2020,"in the future, it would be interesting to explore weak suervision and other data augmentation techniques to improve models’ robustness further."
2020.acl-srw.40.txt,4 Discussion and Conclusion,2020,"for future work, we consider conducting the same experiments on cola, a dataset for judging the grammatical acceptability of a sentence (warstadt et al., 2019)."
2020.acl-srw.42.txt,5 Conclusion,2020,"we believe this factorization prevents the model from memorizing spurious correlations in the data, and note that similar ideas may be useful in other natural language tasks."
2020.acl-srw.43.txt,6 Conclusion and Future Work,2020,our future agenda includes further bifurcating and exploring the specific types of victim blaming and the efficacy of the proposed approach on such a multi label classification task.
2020.acl-srw.43.txt,6 Conclusion and Future Work,2020,we plan to explore the different weighting factors for the language modelling loss and classification loss described in section 4 to determine if weighting factors can help customize the auxiliary loss for different tasks.
2020.acl-srw.8.txt, 7 Conclusion,2020,"the proposed method transfers binary word attributes using reflection-based mappings and keeps non-attribute words unchanged, without attribute knowledge in inference time."
2020.emnlp-main.1.txt,"
7 Conclusion
",2020,"further, argumentation structure (support relations between sentences or lack thereof) might provide useful information about each sentences attackability."
2020.emnlp-main.1.txt,"
7 Conclusion
",2020,we leave this analysis to future work.
2020.emnlp-main.10.txt,"
6.5 Future Directions
",2020,a future extension could explore more robust techniques for identifying abstract chains which do not make such assumptions.
2020.emnlp-main.10.txt,"
6.5 Future Directions
",2020,extending the proposed approaches for longer chains is an important future direction.
2020.emnlp-main.10.txt,"
6.5 Future Directions
",2020,"nonetheless, a useful future direction is exploring answer prediction and explanation prediction as joint goals, and perhaps they can benefit each other."
2020.emnlp-main.101.txt,"
6 Concluding Remarks
",2020,thus it will be interesting to investigate the performance of rrt in other applications of vae beyond topic modelling.
2020.emnlp-main.103.txt,"
7 Conclusion
",2020,"future work includes using these approaches to induce model structure, develop accurate models with better interpretability, and to apply these approaches in lower data regimes."
2020.emnlp-main.105.txt,"
6 Conclusion
",2020,"stateof-the-art performance on zest is 12%, leaving much room for future improvement."
2020.emnlp-main.105.txt,"
6 Conclusion
",2020,"this is an interesting avenue for future work, for which zest should also be useful."
2020.emnlp-main.105.txt,"
6 Conclusion
",2020,"to facilitate future work, we make our models, code, and data available at https://allenai.org/data/ zest."
2020.emnlp-main.109.txt,"
7 Discussion
",2020,(2) focusing on one of the most important crises of the future: water;
2020.emnlp-main.109.txt,"
7 Discussion
",2020,this merits a deeper exploration with a holdout attribution set we aim to investigate in future.• flint water crisis: we were curious to know how our model performs in the wild on a data set of a different water crisis.
2020.emnlp-main.110.txt,"
6 Discussion
",2020,future semeval challenges should consider this when constructing test datasets and mention the hashtags and keywords they use for data collection.
2020.emnlp-main.110.txt,"
6 Discussion
",2020,"in the future, we hope to explore abstract topics like ‘immigration’ where differentiating between direct and indirect stance is non-trivial and ensemble models that combine the strengths of multiple methods."
2020.emnlp-main.110.txt,"
6 Discussion
",2020,"this suggests that future research should explore approaches like coreference resolution (for pronouns), word sense disambiguation (for epithets), and background knowledge (relationships to other entities)."
2020.emnlp-main.111.txt,"
6 Conclusion
",2020,"in the future, we will explore how to apply our model to more domains, and enhance the interpretability of the reasoning path when the model answers questions."
2020.emnlp-main.116.txt,"
6 Conclusions and Future Work
",2020,"in the future, we plan to focus on how to improve the performance of medical entity normalization when resources are limited."
2020.emnlp-main.116.txt,"
6 Conclusions and Future Work
",2020,"notwithstanding, considering the complexity of the domain specificity and the scarcity of training data, this challenging task is far from being solved."
2020.emnlp-main.117.txt,"
7 Conclusion
",2020,"third, we find that chexbert outperforms models which do not use backtranslation."
2020.emnlp-main.118.txt,"
7 Conclusion
",2020,our findings have clear implications for future work.
2020.emnlp-main.12.txt,"
6 Conclusion
",2020,"while this is not a dataset paper (since our focus is on more on the value of natural perturbations for robust model design), we provide the natural perturbations resource for boolq constructed during the course of this study.4 this work suggests a number of interesting lines of future investigation."
2020.emnlp-main.12.txt,"
6 Conclusion
",2020,"while we leave a detailed study to future work, we expect general trends regarding the value of perturbations to hold broadly."
2020.emnlp-main.120.txt,"
7 Conclusions
",2020,we are excited about future work that could extend our motivation and further aim at incorporating stronger hierarchy into the language model architectures and the pre-training tasks.
2020.emnlp-main.122.txt,"
6 Conclusion
",2020,"in future work, we will explore generalizing this approach to the multilingual setting, or applying it to the pre-train and fine-tune paradigm used widely in other models such as bert."
2020.emnlp-main.123.txt,"
5 Conclusion
",2020,"furthermore, this aligner may help to build or increase semantic resources, using a promising approach as back-translation (sobrevilla cabezudo et al., 2019)."
2020.emnlp-main.123.txt,"
5 Conclusion
",2020,"future work includes adopting multilingual word embeddings (lample et al., 2018) to produce alignments for other languages."
2020.emnlp-main.124.txt,"
5 Conclusions
",2020,"in the future, we want to explore semi-supervised methods for sentence embedding and its transferability across domains."
2020.emnlp-main.125.txt,"
7 Discussion and Future Work
",2020,"further, as our method does not restrict input to syntactic trees but only assumes tree structures with arbitrary numbering (e.g.leftto-right post-order numbering) as input, we intend to try alignments of chunk-based trees, which is desirable for applications that process text fragments, e.g.those that perform information extraction."
